integer_type,value,d,L1,Tail,H2,keff,null_source
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,16,2,1.0,0.0,1.0,0.70064,empirical
site_multiplicity,16,2,1.0,0.0,1.0,0.70064,empirical
site_multiplicity,16,2,1.0,0.0,1.0,0.70064,empirical
site_multiplicity,16,2,1.0,0.0,1.0,0.70064,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,16,2,1.0,0.0,1.0,0.70064,empirical
site_multiplicity,16,2,1.0,0.0,1.0,0.70064,empirical
site_multiplicity,16,2,1.0,0.0,1.0,0.70064,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,16,2,1.0,0.0,1.0,0.70064,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,16,2,1.0,0.0,1.0,0.70064,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,16,2,1.0,0.0,1.0,0.70064,empirical
site_multiplicity,6,1,0.61315,0.0,0.5256,1.78965,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,6,1,0.61315,0.0,0.5256,1.78965,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,6,1,0.61315,0.0,0.5256,1.78965,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,3,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,3,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,8,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,4,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,16,2,1.0,0.0,1.0,0.70064,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,24,2,0.65431,0.0,0.54762,1.27942,empirical
site_multiplicity,96,2,0.75931,-0.0,0.63448,1.10428,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
site_multiplicity,2,1,1.0,0.0,1.0,0.94065,empirical
